5.190 ACK: 2521 | received
5.191 ACK: 2521 | received
5.191 pkt: 2521 | 3 duplicated ACKs
5.191 pkt: 2522 | retransmitted
5.192 ACK: 2521 | received
5.193 ACK: 2521 | received
5.193 pkt: 2521 | 3 duplicated ACKs
5.193 pkt: 2522 | retransmitted
5.195 ACK: 2521 | received
5.197 ACK: 2521 | received
5.197 pkt: 2521 | 3 duplicated ACKs
5.197 pkt: 2522 | retransmitted
5.199 ACK: 2521 | received
5.202 ACK: 2521 | received
5.202 pkt: 2521 | 3 duplicated ACKs
5.202 pkt: 2522 | retransmitted
5.206 ACK: 2521 | received
5.206 ACK: 2521 | received
5.206 pkt: 2521 | 3 duplicated ACKs
5.206 pkt: 2522 | retransmitted
5.208 ACK: 2521 | received
5.208 ACK: 2521 | received
5.208 pkt: 2521 | 3 duplicated ACKs
5.208 pkt: 2522 | retransmitted
5.209 ACK: 2521 | received
5.211 ACK: 2521 | received
5.211 pkt: 2521 | 3 duplicated ACKs
5.211 pkt: 2522 | retransmitted
5.211 ACK: 2521 | received
5.212 ACK: 2521 | received
5.212 pkt: 2521 | 3 duplicated ACKs
5.212 pkt: 2522 | retransmitted
5.215 ACK: 2521 | received
5.215 ACK: 2521 | received
5.215 pkt: 2521 | 3 duplicated ACKs
5.215 pkt: 2522 | retransmitted
5.216 ACK: 2521 | received
5.218 ACK: 2521 | received
5.218 pkt: 2521 | 3 duplicated ACKs
5.218 pkt: 2522 | retransmitted
5.218 ACK: 2521 | received
5.220 ACK: 2521 | received
5.220 pkt: 2521 | 3 duplicated ACKs
5.220 pkt: 2522 | retransmitted
5.221 ACK: 2521 | received
5.222 ACK: 2521 | received
5.222 pkt: 2521 | 3 duplicated ACKs
5.222 pkt: 2522 | retransmitted
5.224 ACK: 2521 | received
5.224 ACK: 2521 | received
5.224 pkt: 2521 | 3 duplicated ACKs
5.224 pkt: 2522 | retransmitted
5.225 ACK: 2521 | received
5.226 ACK: 2521 | received
5.227 pkt: 2521 | 3 duplicated ACKs
5.227 pkt: 2522 | retransmitted
5.228 ACK: 2521 | received
5.229 ACK: 2521 | received
5.230 pkt: 2521 | 3 duplicated ACKs
5.230 pkt: 2522 | retransmitted
5.230 ACK: 2521 | received
5.231 ACK: 2521 | received
5.232 pkt: 2521 | 3 duplicated ACKs
5.232 pkt: 2522 | retransmitted
5.232 ACK: 2521 | received
5.234 ACK: 2521 | received
5.234 pkt: 2521 | 3 duplicated ACKs
5.234 pkt: 2522 | retransmitted
5.234 ACK: 2528 | received
5.235 pkt: 2554 | sent
5.235 pkt: 2555 | sent
5.235 pkt: 2556 | sent
5.235 pkt: 2557 | sent
5.235 pkt: 2558 | sent
5.235 pkt: 2559 | sent
5.235 pkt: 2560 | sent
5.236 ACK: 2528 | received
5.237 ACK: 2528 | received
5.237 pkt: 2528 | 3 duplicated ACKs
5.237 pkt: 2529 | retransmitted
5.238 ACK: 2528 | received
5.241 ACK: 2528 | received
5.241 pkt: 2528 | 3 duplicated ACKs
5.241 pkt: 2529 | retransmitted
5.241 ACK: 2528 | received
5.243 ACK: 2528 | received
5.243 pkt: 2528 | 3 duplicated ACKs
5.243 pkt: 2529 | retransmitted
5.243 ACK: 2528 | received
5.243 ACK: 2528 | received
5.243 pkt: 2528 | 3 duplicated ACKs
5.243 pkt: 2529 | retransmitted
5.245 ACK: 2528 | received
5.253 ACK: 2528 | received
5.253 pkt: 2528 | 3 duplicated ACKs
5.253 pkt: 2529 | retransmitted
5.253 ACK: 2528 | received
5.253 ACK: 2528 | received
5.253 pkt: 2528 | 3 duplicated ACKs
5.253 pkt: 2529 | retransmitted
5.253 ACK: 2528 | received
5.253 ACK: 2528 | received
5.253 pkt: 2528 | 3 duplicated ACKs
5.253 pkt: 2529 | retransmitted
5.253 ACK: 2528 | received
5.253 ACK: 2528 | received
5.253 pkt: 2528 | 3 duplicated ACKs
5.253 pkt: 2529 | retransmitted
5.255 ACK: 2528 | received
5.255 ACK: 2528 | received
5.255 pkt: 2528 | 3 duplicated ACKs
5.255 pkt: 2529 | retransmitted
5.264 ACK: 2528 | received
5.264 ACK: 2528 | received
5.264 pkt: 2528 | 3 duplicated ACKs
5.264 pkt: 2529 | retransmitted
5.265 ACK: 2528 | received
5.266 ACK: 2528 | received
5.266 pkt: 2528 | 3 duplicated ACKs
5.266 pkt: 2529 | retransmitted
5.292 ACK: 2528 | received
5.292 ACK: 2528 | received
5.292 pkt: 2528 | 3 duplicated ACKs
5.292 pkt: 2529 | retransmitted
5.292 ACK: 2548 | received
5.292 pkt: 2561 | sent
5.292 pkt: 2562 | sent
5.293 pkt: 2563 | sent
5.293 pkt: 2564 | sent
5.293 pkt: 2565 | sent
5.293 pkt: 2566 | sent
5.293 pkt: 2567 | sent
5.293 pkt: 2568 | sent
5.293 pkt: 2569 | sent
5.294 pkt: 2570 | sent
5.294 pkt: 2571 | sent
5.294 pkt: 2572 | sent
5.294 pkt: 2573 | sent
5.294 pkt: 2574 | sent
5.294 pkt: 2575 | sent
5.297 pkt: 2576 | sent
5.297 pkt: 2577 | sent
5.298 pkt: 2578 | sent
5.298 pkt: 2579 | sent
5.298 pkt: 2580 | sent
5.298 ACK: 2548 | received
5.303 ACK: 2548 | received
5.303 pkt: 2548 | 3 duplicated ACKs
5.303 pkt: 2549 | retransmitted
5.303 ACK: 2548 | received
5.303 ACK: 2548 | received
5.303 pkt: 2548 | 3 duplicated ACKs
5.303 pkt: 2549 | retransmitted
5.303 ACK: 2548 | received
5.366 ACK: 2548 | received
5.367 pkt: 2548 | 3 duplicated ACKs
5.367 pkt: 2549 | retransmitted
5.367 ACK: 2548 | received
5.368 ACK: 2548 | received
5.368 pkt: 2548 | 3 duplicated ACKs
5.368 pkt: 2549 | retransmitted
5.368 ACK: 2548 | received
5.368 ACK: 2548 | received
5.368 pkt: 2548 | 3 duplicated ACKs
5.368 pkt: 2549 | retransmitted
5.368 ACK: 2548 | received
5.368 ACK: 2548 | received
5.368 pkt: 2548 | 3 duplicated ACKs
5.369 pkt: 2549 | retransmitted
5.378 ACK: 2548 | received
5.378 ACK: 2548 | received
5.379 pkt: 2548 | 3 duplicated ACKs
5.379 pkt: 2549 | retransmitted
5.379 ACK: 2548 | received
5.381 ACK: 2548 | received
5.381 pkt: 2548 | 3 duplicated ACKs
5.381 pkt: 2549 | retransmitted
5.381 ACK: 2548 | received
5.382 ACK: 2548 | received
5.382 pkt: 2548 | 3 duplicated ACKs
5.382 pkt: 2549 | retransmitted
5.383 ACK: 2548 | received
5.387 ACK: 2548 | received
5.387 pkt: 2548 | 3 duplicated ACKs
5.387 pkt: 2549 | retransmitted
5.387 ACK: 2548 | received
5.388 ACK: 2548 | received
5.388 pkt: 2548 | 3 duplicated ACKs
5.388 pkt: 2549 | retransmitted
5.390 ACK: 2548 | received
5.391 ACK: 2548 | received
5.392 pkt: 2548 | 3 duplicated ACKs
5.392 pkt: 2549 | retransmitted
5.392 ACK: 2548 | received
5.393 ACK: 2548 | received
5.393 pkt: 2548 | 3 duplicated ACKs
5.393 pkt: 2549 | retransmitted
5.393 ACK: 2548 | received
5.395 ACK: 2548 | received
5.396 pkt: 2548 | 3 duplicated ACKs
5.396 pkt: 2549 | retransmitted
5.396 ACK: 2548 | received
5.402 ACK: 2548 | received
5.403 pkt: 2548 | 3 duplicated ACKs
5.403 pkt: 2549 | retransmitted
5.404 ACK: 2548 | received
5.404 ACK: 2580 | received
5.404 pkt: 2581 | sent
5.404 pkt: 2582 | sent
5.404 pkt: 2583 | sent
5.404 pkt: 2584 | sent
5.405 pkt: 2585 | sent
5.405 pkt: 2586 | sent
5.405 pkt: 2587 | sent
5.405 pkt: 2588 | sent
5.405 pkt: 2589 | sent
5.405 pkt: 2590 | sent
5.405 pkt: 2591 | sent
5.405 pkt: 2592 | sent
5.405 pkt: 2593 | sent
5.405 pkt: 2594 | sent
5.406 pkt: 2595 | sent
5.406 pkt: 2596 | sent
5.406 pkt: 2597 | sent
5.406 pkt: 2598 | sent
5.406 pkt: 2599 | sent
5.406 pkt: 2600 | sent
5.406 pkt: 2601 | sent
5.406 pkt: 2602 | sent
5.406 pkt: 2603 | sent
5.406 pkt: 2604 | sent
5.406 pkt: 2605 | sent
5.406 pkt: 2606 | sent
5.406 pkt: 2607 | sent
5.407 pkt: 2608 | sent
5.407 pkt: 2609 | sent
5.407 pkt: 2610 | sent
5.407 pkt: 2611 | sent
5.407 pkt: 2612 | sent
5.407 ACK: 2580 | received
5.407 ACK: 2580 | received
5.407 pkt: 2580 | 3 duplicated ACKs
5.407 pkt: 2581 | retransmitted
5.407 ACK: 2580 | received
5.407 ACK: 2580 | received
5.407 pkt: 2580 | 3 duplicated ACKs
5.407 pkt: 2581 | retransmitted
5.407 ACK: 2580 | received
5.415 ACK: 2580 | received
5.415 pkt: 2580 | 3 duplicated ACKs
5.415 pkt: 2581 | retransmitted
5.415 ACK: 2580 | received
5.415 ACK: 2580 | received
5.415 pkt: 2580 | 3 duplicated ACKs
5.415 pkt: 2581 | retransmitted
5.415 ACK: 2580 | received
5.416 ACK: 2580 | received
5.416 pkt: 2580 | 3 duplicated ACKs
5.416 pkt: 2581 | retransmitted
5.421 ACK: 2580 | received
5.421 ACK: 2580 | received
5.422 pkt: 2580 | 3 duplicated ACKs
5.422 pkt: 2581 | retransmitted
5.426 ACK: 2580 | received
5.426 ACK: 2581 | received
5.426 pkt: 2613 | sent
5.426 ACK: 2582 | received
5.426 pkt: 2614 | sent
5.441 ACK: 2583 | received
5.442 pkt: 2615 | sent
5.442 ACK: 2585 | received
5.442 pkt: 2616 | sent
5.442 pkt: 2617 | sent
5.442 ACK: 2586 | received
5.442 pkt: 2618 | sent
5.443 ACK: 2587 | received
5.443 pkt: 2619 | sent
5.443 ACK: 2588 | received
5.443 pkt: 2620 | sent
5.443 ACK: 2589 | received
5.443 pkt: 2621 | sent
5.443 ACK: 2590 | received
5.443 pkt: 2622 | sent
5.453 ACK: 2591 | received
5.453 pkt: 2623 | sent
5.453 ACK: 2592 | received
5.453 pkt: 2624 | sent
5.455 ACK: 2594 | received
5.456 pkt: 2625 | sent
5.456 pkt: 2626 | sent
5.456 ACK: 2595 | received
5.456 pkt: 2627 | sent
5.465 ACK: 2596 | received
5.466 pkt: 2628 | sent
5.466 ACK: 2597 | received
5.467 pkt: 2629 | sent
5.467 ACK: 2598 | received
5.467 pkt: 2630 | sent
5.467 ACK: 2599 | received
5.467 pkt: 2631 | sent
5.467 ACK: 2600 | received
5.467 pkt: 2632 | sent
5.467 ACK: 2601 | received
5.467 pkt: 2633 | sent
5.468 ACK: 2602 | received
5.468 pkt: 2634 | sent
5.468 ACK: 2603 | received
5.468 pkt: 2635 | sent
5.468 ACK: 2604 | received
5.468 pkt: 2636 | sent
5.476 ACK: 2605 | received
5.476 pkt: 2637 | sent
5.477 ACK: 2606 | received
5.477 pkt: 2638 | sent
5.477 ACK: 2607 | received
5.478 pkt: 2639 | sent
5.478 ACK: 2608 | received
5.478 pkt: 2640 | sent
5.486 ACK: 2609 | received
5.487 pkt: 2641 | sent
5.487 ACK: 2611 | received
5.487 pkt: 2642 | sent
5.487 pkt: 2643 | sent
5.487 ACK: 2612 | received
5.487 pkt: 2644 | sent
5.487 ACK: 2612 | received
5.488 ACK: 2612 | received
5.488 pkt: 2612 | 3 duplicated ACKs
5.488 pkt: 2613 | retransmitted
5.489 ACK: 2612 | received
5.489 ACK: 2612 | received
5.490 pkt: 2612 | 3 duplicated ACKs
5.490 pkt: 2613 | retransmitted
5.490 ACK: 2612 | received
5.497 ACK: 2612 | received
5.498 pkt: 2612 | 3 duplicated ACKs
5.498 pkt: 2613 | retransmitted
5.500 ACK: 2613 | received
5.500 pkt: 2645 | sent
5.500 ACK: 2614 | received
5.500 pkt: 2646 | sent
5.500 ACK: 2615 | received
5.500 pkt: 2647 | sent
5.500 ACK: 2616 | received
5.500 pkt: 2648 | sent
5.501 ACK: 2617 | received
5.501 pkt: 2649 | sent
5.507 ACK: 2618 | received
5.508 pkt: 2650 | sent
5.508 ACK: 2619 | received
5.508 pkt: 2651 | sent
5.509 ACK: 2620 | received
5.509 pkt: 2652 | sent
5.509 ACK: 2621 | received
5.510 pkt: 2653 | sent
5.517 ACK: 2622 | received
5.518 pkt: 2654 | sent
5.519 ACK: 2623 | received
5.519 pkt: 2655 | sent
5.519 ACK: 2624 | received
5.520 pkt: 2656 | sent
5.520 ACK: 2625 | received
5.520 pkt: 2657 | sent
5.520 ACK: 2626 | received
5.520 pkt: 2658 | sent
5.520 ACK: 2627 | received
5.521 pkt: 2659 | sent
5.528 ACK: 2628 | received
5.529 pkt: 2660 | sent
5.529 ACK: 2629 | received
5.529 pkt: 2661 | sent
5.529 ACK: 2630 | received
5.529 pkt: 2662 | sent
5.529 ACK: 2631 | received
5.529 pkt: 2663 | sent
5.530 ACK: 2632 | received
5.531 pkt: 2664 | sent
5.531 ACK: 2633 | received
5.531 pkt: 2665 | sent
5.547 ACK: 2634 | received
5.548 pkt: 2666 | sent
5.548 ACK: 2635 | received
5.548 pkt: 2667 | sent
5.548 ACK: 2636 | received
5.548 pkt: 2668 | sent
5.548 ACK: 2637 | received
5.549 pkt: 2669 | sent
5.549 ACK: 2638 | received
5.549 pkt: 2670 | sent
5.559 ACK: 2639 | received
5.559 pkt: 2671 | sent
5.559 ACK: 2640 | received
5.559 pkt: 2672 | sent
5.559 ACK: 2641 | received
5.559 pkt: 2673 | sent
5.564 ACK: 2641 | received
5.565 ACK: 2641 | received
5.566 pkt: 2641 | 3 duplicated ACKs
5.566 pkt: 2642 | retransmitted
5.566 ACK: 2641 | received
5.567 ACK: 2641 | received
5.568 pkt: 2641 | 3 duplicated ACKs
5.568 pkt: 2642 | retransmitted
5.570 ACK: 2641 | received
5.570 ACK: 2641 | received
5.570 pkt: 2641 | 3 duplicated ACKs
5.570 pkt: 2642 | retransmitted
5.574 ACK: 2641 | received
5.574 ACK: 2641 | received
5.574 pkt: 2641 | 3 duplicated ACKs
5.574 pkt: 2642 | retransmitted
5.574 ACK: 2641 | received
5.575 ACK: 2641 | received
5.575 pkt: 2641 | 3 duplicated ACKs
5.575 pkt: 2642 | retransmitted
5.576 ACK: 2641 | received
5.577 ACK: 2641 | received
5.577 pkt: 2641 | 3 duplicated ACKs
5.577 pkt: 2642 | retransmitted
5.578 ACK: 2641 | received
5.580 ACK: 2641 | received
5.580 pkt: 2641 | 3 duplicated ACKs
5.580 pkt: 2642 | retransmitted
5.580 ACK: 2641 | received
5.582 ACK: 2641 | received
5.582 pkt: 2641 | 3 duplicated ACKs
5.582 pkt: 2642 | retransmitted
5.584 ACK: 2641 | received
5.584 ACK: 2641 | received
5.584 pkt: 2641 | 3 duplicated ACKs
5.584 pkt: 2642 | retransmitted
5.585 ACK: 2641 | received
5.587 ACK: 2641 | received
5.587 pkt: 2641 | 3 duplicated ACKs
5.587 pkt: 2642 | retransmitted
5.589 ACK: 2641 | received
5.591 ACK: 2641 | received
5.591 pkt: 2641 | 3 duplicated ACKs
5.591 pkt: 2642 | retransmitted
5.591 ACK: 2641 | received
5.592 ACK: 2641 | received
5.592 pkt: 2641 | 3 duplicated ACKs
5.592 pkt: 2642 | retransmitted
5.594 ACK: 2641 | received
5.594 ACK: 2641 | received
5.594 pkt: 2641 | 3 duplicated ACKs
5.594 pkt: 2642 | retransmitted
5.595 ACK: 2641 | received
5.597 ACK: 2641 | received
5.597 pkt: 2641 | 3 duplicated ACKs
5.597 pkt: 2642 | retransmitted
5.598 ACK: 2641 | received
5.599 ACK: 2641 | received
5.600 pkt: 2641 | 3 duplicated ACKs
5.600 pkt: 2642 | retransmitted
5.600 ACK: 2641 | received
5.601 ACK: 2641 | received
5.602 pkt: 2641 | 3 duplicated ACKs
5.602 pkt: 2642 | retransmitted
5.602 ACK: 2658 | received
5.602 pkt: 2674 | sent
5.602 pkt: 2675 | sent
5.602 pkt: 2676 | sent
5.602 pkt: 2677 | sent
5.602 pkt: 2678 | sent
5.602 pkt: 2679 | sent
5.602 pkt: 2680 | sent
5.602 pkt: 2681 | sent
5.602 pkt: 2682 | sent
5.602 pkt: 2683 | sent
5.602 pkt: 2684 | sent
5.602 pkt: 2685 | sent
5.602 pkt: 2686 | sent
5.603 pkt: 2687 | sent
5.603 pkt: 2688 | sent
5.603 pkt: 2689 | sent
5.603 pkt: 2690 | sent
5.604 ACK: 2658 | received
5.605 ACK: 2658 | received
5.605 pkt: 2658 | 3 duplicated ACKs
5.605 pkt: 2659 | retransmitted
5.606 ACK: 2658 | received
5.607 ACK: 2658 | received
5.608 pkt: 2658 | 3 duplicated ACKs
5.608 pkt: 2659 | retransmitted
5.608 ACK: 2658 | received
5.609 ACK: 2658 | received
5.610 pkt: 2658 | 3 duplicated ACKs
5.610 pkt: 2659 | retransmitted
5.612 ACK: 2658 | received
5.613 ACK: 2658 | received
5.613 pkt: 2658 | 3 duplicated ACKs
5.613 pkt: 2659 | retransmitted
5.613 ACK: 2658 | received
5.614 ACK: 2658 | received
5.614 pkt: 2658 | 3 duplicated ACKs
5.614 pkt: 2659 | retransmitted
5.615 ACK: 2658 | received
5.618 ACK: 2658 | received
5.618 pkt: 2658 | 3 duplicated ACKs
5.618 pkt: 2659 | retransmitted
5.623 ACK: 2658 | received
5.623 ACK: 2658 | received
5.623 pkt: 2658 | 3 duplicated ACKs
5.623 pkt: 2659 | retransmitted
5.623 ACK: 2658 | received
5.624 ACK: 2658 | received
5.624 pkt: 2658 | 3 duplicated ACKs
5.624 pkt: 2659 | retransmitted
5.626 ACK: 2658 | received
5.626 ACK: 2658 | received
5.626 pkt: 2658 | 3 duplicated ACKs
5.626 pkt: 2659 | retransmitted
5.628 ACK: 2658 | received
5.628 ACK: 2658 | received
5.628 pkt: 2658 | 3 duplicated ACKs
5.628 pkt: 2659 | retransmitted
5.630 ACK: 2658 | received
5.631 ACK: 2658 | received
5.631 pkt: 2658 | 3 duplicated ACKs
5.631 pkt: 2659 | retransmitted
5.632 ACK: 2658 | received
5.633 ACK: 2658 | received
5.634 pkt: 2658 | 3 duplicated ACKs
5.634 pkt: 2659 | retransmitted
5.635 ACK: 2658 | received
5.636 ACK: 2658 | received
5.636 pkt: 2658 | 3 duplicated ACKs
5.636 pkt: 2659 | retransmitted
5.637 ACK: 2658 | received
5.639 ACK: 2658 | received
5.639 pkt: 2658 | 3 duplicated ACKs
5.639 pkt: 2659 | retransmitted
5.639 ACK: 2658 | received
5.640 ACK: 2658 | received
5.640 pkt: 2658 | 3 duplicated ACKs
5.640 pkt: 2659 | retransmitted
5.641 ACK: 2658 | received
5.643 ACK: 2690 | received
5.643 pkt: 2691 | sent
5.643 pkt: 2692 | sent
5.643 pkt: 2693 | sent
5.643 pkt: 2694 | sent
5.643 pkt: 2695 | sent
5.643 pkt: 2696 | sent
5.643 pkt: 2697 | sent
5.643 pkt: 2698 | sent
5.643 pkt: 2699 | sent
5.643 pkt: 2700 | sent
5.643 pkt: 2701 | sent
5.643 pkt: 2702 | sent
5.643 pkt: 2703 | sent
5.643 pkt: 2704 | sent
5.643 pkt: 2705 | sent
5.643 pkt: 2706 | sent
5.643 pkt: 2707 | sent
5.643 pkt: 2708 | sent
5.643 pkt: 2709 | sent
5.643 pkt: 2710 | sent
5.643 pkt: 2711 | sent
5.643 pkt: 2712 | sent
5.643 pkt: 2713 | sent
5.643 pkt: 2714 | sent
5.643 pkt: 2715 | sent
5.643 pkt: 2716 | sent
5.643 pkt: 2717 | sent
5.643 pkt: 2718 | sent
5.643 pkt: 2719 | sent
5.643 pkt: 2720 | sent
5.643 pkt: 2721 | sent
5.643 pkt: 2722 | sent
5.645 ACK: 2690 | received
5.646 ACK: 2690 | received
5.646 pkt: 2690 | 3 duplicated ACKs
5.646 pkt: 2691 | retransmitted
5.646 ACK: 2690 | received
5.648 ACK: 2690 | received
5.648 pkt: 2690 | 3 duplicated ACKs
5.648 pkt: 2691 | retransmitted
5.649 ACK: 2690 | received
5.652 ACK: 2690 | received
5.652 pkt: 2690 | 3 duplicated ACKs
5.652 pkt: 2691 | retransmitted
5.652 ACK: 2690 | received
5.652 ACK: 2690 | received
5.652 pkt: 2690 | 3 duplicated ACKs
5.652 pkt: 2691 | retransmitted
5.656 ACK: 2690 | received
5.656 ACK: 2690 | received
5.656 pkt: 2690 | 3 duplicated ACKs
5.656 pkt: 2691 | retransmitted
5.659 ACK: 2690 | received
5.663 ACK: 2690 | received
5.663 pkt: 2690 | 3 duplicated ACKs
5.663 pkt: 2691 | retransmitted
5.666 ACK: 2691 | received
5.666 pkt: 2723 | sent
5.666 ACK: 2692 | received
5.666 pkt: 2724 | sent
5.667 ACK: 2693 | received
5.667 pkt: 2725 | sent
5.669 ACK: 2694 | received
5.670 pkt: 2726 | sent
5.670 ACK: 2694 | received
5.671 ACK: 2694 | received
5.671 pkt: 2694 | 3 duplicated ACKs
5.671 pkt: 2695 | retransmitted
5.673 ACK: 2694 | received
5.673 ACK: 2694 | received
5.673 pkt: 2694 | 3 duplicated ACKs
5.673 pkt: 2695 | retransmitted
5.674 ACK: 2694 | received
5.676 ACK: 2694 | received
5.676 pkt: 2694 | 3 duplicated ACKs
5.676 pkt: 2695 | retransmitted
5.676 ACK: 2694 | received
5.678 ACK: 2694 | received
5.678 pkt: 2694 | 3 duplicated ACKs
5.678 pkt: 2695 | retransmitted
5.678 ACK: 2694 | received
5.680 ACK: 2694 | received
5.680 pkt: 2694 | 3 duplicated ACKs
5.680 pkt: 2695 | retransmitted
5.681 ACK: 2694 | received
5.682 ACK: 2694 | received
5.682 pkt: 2694 | 3 duplicated ACKs
5.682 pkt: 2695 | retransmitted
5.684 ACK: 2694 | received
5.685 ACK: 2694 | received
5.685 pkt: 2694 | 3 duplicated ACKs
5.685 pkt: 2695 | retransmitted
5.687 ACK: 2694 | received
5.689 ACK: 2694 | received
5.689 pkt: 2694 | 3 duplicated ACKs
5.689 pkt: 2695 | retransmitted
5.689 ACK: 2694 | received
5.690 ACK: 2694 | received
5.690 pkt: 2694 | 3 duplicated ACKs
5.690 pkt: 2695 | retransmitted
5.692 ACK: 2694 | received
5.693 ACK: 2694 | received
5.693 pkt: 2694 | 3 duplicated ACKs
5.693 pkt: 2695 | retransmitted
5.693 ACK: 2694 | received
5.695 ACK: 2694 | received
5.695 pkt: 2694 | 3 duplicated ACKs
5.695 pkt: 2695 | retransmitted
5.696 ACK: 2694 | received
5.698 ACK: 2694 | received
5.698 pkt: 2694 | 3 duplicated ACKs
5.698 pkt: 2695 | retransmitted
5.698 ACK: 2694 | received
5.700 ACK: 2694 | received
5.700 pkt: 2694 | 3 duplicated ACKs
5.700 pkt: 2695 | retransmitted
5.700 ACK: 2694 | received
5.702 ACK: 2694 | received
5.702 pkt: 2694 | 3 duplicated ACKs
5.702 pkt: 2695 | retransmitted
5.703 ACK: 2694 | received
5.704 ACK: 2694 | received
5.704 pkt: 2694 | 3 duplicated ACKs
5.704 pkt: 2695 | retransmitted
5.705 ACK: 2694 | received
5.706 ACK: 2694 | received
5.706 pkt: 2694 | 3 duplicated ACKs
5.706 pkt: 2695 | retransmitted
5.708 ACK: 2694 | received
5.709 ACK: 2694 | received
5.709 pkt: 2694 | 3 duplicated ACKs
5.709 pkt: 2695 | retransmitted
5.710 ACK: 2694 | received
5.711 ACK: 2694 | received
5.711 pkt: 2694 | 3 duplicated ACKs
5.711 pkt: 2695 | retransmitted
5.712 ACK: 2726 | received
5.712 pkt: 2727 | sent
5.712 pkt: 2728 | sent
5.712 pkt: 2729 | sent
5.712 pkt: 2730 | sent
5.712 pkt: 2731 | sent
5.712 pkt: 2732 | sent
5.712 pkt: 2733 | sent
5.713 pkt: 2734 | sent
5.713 pkt: 2735 | sent
5.713 pkt: 2736 | sent
5.713 pkt: 2737 | sent
5.713 pkt: 2738 | sent
5.713 pkt: 2739 | sent
5.713 pkt: 2740 | sent
5.713 pkt: 2741 | sent
5.713 pkt: 2742 | sent
5.713 pkt: 2743 | sent
5.713 pkt: 2744 | sent
5.713 pkt: 2745 | sent
5.713 pkt: 2746 | sent
5.713 pkt: 2747 | sent
5.713 pkt: 2748 | sent
5.713 pkt: 2749 | sent
5.713 pkt: 2750 | sent
5.713 pkt: 2751 | sent
5.713 pkt: 2752 | sent
5.713 pkt: 2753 | sent
5.713 pkt: 2754 | sent
5.713 pkt: 2755 | sent
5.713 pkt: 2756 | sent
5.713 pkt: 2757 | sent
5.713 pkt: 2758 | sent
5.715 ACK: 2726 | received
5.715 ACK: 2726 | received
5.715 pkt: 2726 | 3 duplicated ACKs
5.715 pkt: 2727 | retransmitted
5.716 ACK: 2726 | received
5.717 ACK: 2726 | received
5.717 pkt: 2726 | 3 duplicated ACKs
5.717 pkt: 2727 | retransmitted
5.718 ACK: 2726 | received
5.719 ACK: 2726 | received
5.719 pkt: 2726 | 3 duplicated ACKs
5.719 pkt: 2727 | retransmitted
5.721 ACK: 2726 | received
5.721 ACK: 2726 | received
5.721 pkt: 2726 | 3 duplicated ACKs
5.721 pkt: 2727 | retransmitted
5.725 ACK: 2726 | received
5.725 ACK: 2726 | received
5.725 pkt: 2726 | 3 duplicated ACKs
5.725 pkt: 2727 | retransmitted
5.725 ACK: 2726 | received
5.727 ACK: 2726 | received
5.727 pkt: 2726 | 3 duplicated ACKs
5.727 pkt: 2727 | retransmitted
5.727 ACK: 2726 | received
5.731 ACK: 2726 | received
5.732 pkt: 2726 | 3 duplicated ACKs
5.732 pkt: 2727 | retransmitted
5.732 ACK: 2726 | received
5.732 ACK: 2726 | received
5.732 pkt: 2726 | 3 duplicated ACKs
5.732 pkt: 2727 | retransmitted
5.732 ACK: 2726 | received
5.733 ACK: 2727 | received
5.734 pkt: 2759 | sent
5.735 ACK: 2728 | received
5.735 pkt: 2760 | sent
5.736 ACK: 2729 | received
5.736 pkt: 2761 | sent
5.737 ACK: 2730 | received
5.738 pkt: 2762 | sent
5.742 ACK: 2732 | received
5.743 pkt: 2763 | sent
5.743 pkt: 2764 | sent
5.743 ACK: 2733 | received
5.743 pkt: 2765 | sent
5.743 ACK: 2734 | received
5.743 pkt: 2766 | sent
5.744 ACK: 2734 | received
5.746 ACK: 2734 | received
5.746 pkt: 2734 | 3 duplicated ACKs
5.746 pkt: 2735 | retransmitted
5.746 ACK: 2734 | received
5.748 ACK: 2734 | received
5.748 pkt: 2734 | 3 duplicated ACKs
5.748 pkt: 2735 | retransmitted
5.750 ACK: 2734 | received
5.750 ACK: 2734 | received
5.750 pkt: 2734 | 3 duplicated ACKs
5.750 pkt: 2735 | retransmitted
5.752 ACK: 2734 | received
5.752 ACK: 2734 | received
5.752 pkt: 2734 | 3 duplicated ACKs
5.752 pkt: 2735 | retransmitted
5.754 ACK: 2734 | received
5.754 ACK: 2734 | received
5.754 pkt: 2734 | 3 duplicated ACKs
5.754 pkt: 2735 | retransmitted
5.757 ACK: 2734 | received
5.757 ACK: 2734 | received
5.757 pkt: 2734 | 3 duplicated ACKs
5.757 pkt: 2735 | retransmitted
5.759 ACK: 2734 | received
5.759 ACK: 2734 | received
5.759 pkt: 2734 | 3 duplicated ACKs
5.759 pkt: 2735 | retransmitted
5.761 ACK: 2734 | received
5.761 ACK: 2734 | received
5.761 pkt: 2734 | 3 duplicated ACKs
5.761 pkt: 2735 | retransmitted
5.762 ACK: 2734 | received
5.764 ACK: 2734 | received
5.764 pkt: 2734 | 3 duplicated ACKs
5.764 pkt: 2735 | retransmitted
5.765 ACK: 2734 | received
5.767 ACK: 2734 | received
5.767 pkt: 2734 | 3 duplicated ACKs
5.767 pkt: 2735 | retransmitted
5.768 ACK: 2734 | received
5.773 ACK: 2734 | received
5.773 pkt: 2734 | 3 duplicated ACKs
5.773 pkt: 2735 | retransmitted
